id,date,lon,lat,logit_g,g,type,bathymetry,current_velocity,mixed_layer_depth,temperature,rep,presence
M-156,2018-04-18T22:00:00Z,73.36767518319786,2.5014841642666847,NA,NA,pseudo-absence,-333.3732604980469,0.11779755353927612,16.92655372619629,29.169307708740234,6,0
M-156,2018-04-20T22:00:00Z,73.41894916244978,2.7875876876286085,NA,NA,pseudo-absence,NA,NA,NA,NA,6,0
M-156,2018-04-22T22:00:00Z,73.44371266504467,2.8183277379297547,NA,NA,pseudo-absence,NA,NA,NA,NA,6,0
M-156,2018-04-24T22:00:00Z,73.32648326739381,2.9530201269448497,NA,NA,pseudo-absence,-196.484375,0.04813842102885246,16.28965187072754,29.10550308227539,6,0
M-156,2018-04-26T22:00:00Z,73.39459401056656,3.4626961414597783,NA,NA,pseudo-absence,-136.76214599609375,0.06629031896591187,12.729124069213867,29.10457420349121,6,0
M-156,2018-04-28T22:00:00Z,73.2379974190996,4.107652204388233,NA,NA,pseudo-absence,-283.2586669921875,0.03414008766412735,17.806840896606445,29.10620880126953,6,0
M-156,2018-04-30T22:00:00Z,73.21542229877721,4.487373141527446,NA,NA,pseudo-absence,-234.07986450195312,0.027077358216047287,17.413267135620117,29.06534194946289,6,0
M-156,2018-05-02T22:00:00Z,73.33600274113088,4.8374704078992545,NA,NA,pseudo-absence,-362.1857604980469,0.09676314890384674,17.736392974853516,29.0130558013916,6,0
M-156,2018-04-15T22:00:00Z,73.34906659999996,2.393283329999955,NA,NA,pseudo-absence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,8,0
M-156,2018-04-17T22:00:00Z,73.29207473805002,2.5503397582236356,NA,NA,pseudo-absence,-333.3732604980469,0.11779755353927612,16.92655372619629,29.169307708740234,8,0
M-156,2018-04-19T22:00:00Z,73.36688022664993,2.881252570254629,NA,NA,pseudo-absence,-196.484375,0.04813842102885246,16.28965187072754,29.10550308227539,8,0
M-156,2018-04-21T22:00:00Z,73.33886500648595,2.9948017244935565,NA,NA,pseudo-absence,-196.484375,0.04813842102885246,16.28965187072754,29.10550308227539,8,0
M-156,2018-04-23T22:00:00Z,73.3155690539769,3.084594967904416,NA,NA,pseudo-absence,-177.640625,0.05938500910997391,15.97910213470459,29.098819732666016,8,0
