gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
864300212	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:AMNH 89232	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	US	200 MILES SOUTH-SOUTHWEST OF OAHU ISLAND, BY NAVIGATIONAL BUOY		PRESENT	1	192a9ab0-5565-11d8-b290-b8a03c50a862	19.25	-160.816667							1987-10-17	17	10	1987	2418052	2418052	PRESERVED_SPECIMEN	FishBase	Occurrence	AMNH 89232		G.J.P. NAYLOR		CC_BY_NC_4_0		G. NAYLOR, L. HOOVER, E. SCHELLENBURGER			2024-01-25T05:40:14.730Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
864300201	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:AMNH 89231	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	US	200 MILES SOUTH-SOUTHWEST OF OAHU ISLAND, BY NAVIGATIONAL BUOY		PRESENT	1	192a9ab0-5565-11d8-b290-b8a03c50a862	19.25	-160.816667							1987-10-02	2	10	1987	2418052	2418052	PRESERVED_SPECIMEN	FishBase	Occurrence	AMNH 89231		G.J.P. NAYLOR		CC_BY_NC_4_0		G. NAYLOR, T. ENSLOW, E. SCHELLENBURGER			2024-01-25T05:40:22.132Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
864300199	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:AMNH 89230	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	US	200 MILES SOUTH-SOUTHWEST OF OAHU ISLAND, BY NAVIGATIONAL BUOY		PRESENT	1	192a9ab0-5565-11d8-b290-b8a03c50a862	19.25	-160.816667							1987-10-02	2	10	1987	2418052	2418052	PRESERVED_SPECIMEN	FishBase	Occurrence	AMNH 89230		G.J.P. NAYLOR		CC_BY_NC_4_0		G. NAYLOR, T. ENSLOW, E. SCHELLENBURGER			2024-01-25T05:40:14.823Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
864261472	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:AMNH 22412	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)		NO DATA		PRESENT	1	192a9ab0-5565-11d8-b290-b8a03c50a862													2418052	2418052	PRESERVED_SPECIMEN	FishBase	Occurrence	AMNH 22412				CC_BY_NC_4_0		NO NAME			2024-01-25T05:40:14.470Z		MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
864243493	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:AMNH 1027	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)		NO DATA		PRESENT	1	192a9ab0-5565-11d8-b290-b8a03c50a862													2418052	2418052	PRESERVED_SPECIMEN	FishBase	Occurrence	AMNH 1027		G. DINGERKUS		CC_BY_NC_4_0		NO NAME			2024-01-25T05:40:13.253Z		MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
863261324	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:165837	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	CO			PRESENT	4	b4640710-8e03-11d8-b956-b8a03c50a862	12.01	-75.01	115000.0	0.01					1956-10-27	27	10	1956	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	165837		Andrea Polanco	2012-03-08T00:00:00	CC_BY_NC_4_0	President and Fellows of Harvard College	RV Crawford			2024-02-23T21:50:29.638Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863239609	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:153568	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	ZZ	[coordinate data only]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	30.43	-53.34	115000.0	0.01			0.125	0.125	1963-05-22/1963-05-23		5	1963	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	153568		Bottle Label(s)		CC_BY_NC_4_0	President and Fellows of Harvard College	RV Delaware I 63-04			2024-02-23T21:42:26.917Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863133469	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:52350	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)				PRESENT	3	b4640710-8e03-11d8-b956-b8a03c50a862	-0.375	-9.691667	115000.0	1.0E-5									2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	52350		Karsten E. Hartel		CC_BY_NC_4_0	President and Fellows of Harvard College	RV Crawford 022, Martin R. Bartlett			2024-02-23T21:50:01.946Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863132532	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:35518	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	CU	Nicholas Channel		PRESENT	6	b4640710-8e03-11d8-b956-b8a03c50a862	23.39	-80.61	115000.0	0.01			1005.84	0.0	1939-05-04	4	5	1939	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	35518		Guido Dingerkus		CC_BY_NC_4_0	President and Fellows of Harvard College	RV Atlantis, Harvard-Havana Expedition			2024-02-23T21:49:50.675Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863132529	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:35517	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	CU	SE of Bahia de Guantanamo, off near Imias		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	19.84	-75.01	115000.0	0.01			1956.82	0.0	1939-04-15	15	4	1939	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	35517		not applicable	2018-03-14T00:00:00	CC_BY_NC_4_0	President and Fellows of Harvard College	RV Atlantis, Harvard-Havana Expedition			2024-02-23T21:50:00.508Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863132520	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:35516	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	CU	Nicholas Channel		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	23.39	-80.61	115000.0	0.01			1005.84	0.0	1939-05-04	4	5	1939	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	35516		Guido Dingerkus		CC_BY_NC_4_0	President and Fellows of Harvard College	RV Atlantis, Harvard-Havana Expedition			2024-02-23T21:40:21.611Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863125840	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:36071	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	JM	[no specific locality data]		PRESENT	5	b4640710-8e03-11d8-b956-b8a03c50a862	15.043284	-74.535155	1475237.0	1.0E-5					1934-02-01/1934-02-28		2	1934	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	36071		Guido Dingerkus		CC_BY_NC_4_0	President and Fellows of Harvard College	RV Atlantis			2024-02-23T21:40:02.399Z		COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863121034	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:36631	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)		Mid Atlantic		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862													2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	36631		Ledger		CC_BY_NC_4_0	President and Fellows of Harvard College	RV Atlantis			2024-02-23T21:40:02.487Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863117886	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:41337	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	CU	Possibly Havana		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	23.191395	-82.460469	19366.0	1.0E-5									2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	41337		William C. Schroeder		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2024-02-23T21:49:51.166Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863112361	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:33439	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	CU	Havana		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	23.208054	-82.402725	26868.0	1.0E-5					1933			1933	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	33439		not applicable	2018-03-14T00:00:00	CC_BY_NC_4_0	President and Fellows of Harvard College	Luis Howell-Rivero			2024-02-23T21:49:50.253Z		RECORDED_DATE_MISMATCH;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
863074078	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ich:S-761	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)	(Poey, 1861)	JM	Off Santa Cruz, Jamaica		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	17.892693	-77.850796	24431.0	1.0E-5					1878			1878	2418052	2418052	PRESERVED_SPECIMEN	MCZ	Ich	S-761		Guido Dingerkus		CC_BY_NC_4_0	President and Fellows of Harvard College	Samuel Walton Garman			2024-02-23T21:40:21.177Z		RECORDED_DATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
857015338	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:99779_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	New Reef		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.2863	-157.859	100.0		0.0	0.0	6.555	6.555	2013-10-26T10:05Z	26	10	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:99779_213834_0		Kenny Hall	2013-10-26T00:00:00	CC_BY_NC_4_0	Diveboard	Kenny Hall			2024-01-24T19:14:00.819Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857015122	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:94238_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Nautilus Reef		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.2863	-157.869	100.0		0.0	0.0	6.095	6.095	2013-09-18T13:33Z	18	9	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:94238_213834_0		Matt Graham	2013-09-18T00:00:00	CC_BY_NC_4_0	Diveboard	Matt Graham			2024-01-24T19:13:50.059Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857014953	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:96395_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Nautilus		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.4389	-158.0	100.0		0.0	0.0	6.1	6.1	2013-10-05T13:06Z	5	10	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:96395_213834_0		Toni Engelhardt	2013-10-05T00:00:00	CC_BY_NC_4_0	Diveboard	Toni Engelhardt			2024-01-24T19:13:59.411Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857014881	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:96251_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Kahe Point Beach Park		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.354	-158.13	100.0		0.0	0.0	4.1	4.1	2013-10-05T08:21Z	5	10	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:96251_213834_0		Jonathan	2013-10-05T00:00:00	CC_BY_NC_4_0	Diveboard	Jonathan			2024-01-24T19:13:52.737Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857014859	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:94717_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Three Tables		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.646	-158.064	100.0		0.0	0.0	7.925	7.925	2013-09-22T11:15Z	22	9	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:94717_213834_0		Jonathan	2013-09-22T00:00:00	CC_BY_NC_4_0	Diveboard	Jonathan			2024-01-24T19:14:01.305Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857014635	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:95200_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Sea Tiger		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.247	-157.877	100.0		0.0	0.0	16.0	16.0	2013-09-29T09:55Z	29	9	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:95200_213834_0		Jonathan	2013-09-29T00:00:00	CC_BY_NC_4_0	Diveboard	Jonathan			2024-01-24T19:13:52.955Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857014623	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:95211_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Electric Beach		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.3572	-158.131	100.0		0.0	0.0	3.505	3.505	2013-07-13T10:57Z	13	7	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:95211_213834_0		Kenny Hall	2013-07-13T00:00:00	CC_BY_NC_4_0	Diveboard	Kenny Hall			2024-01-24T19:14:00.281Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857013974	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:90739_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Molokini Crater		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	20.6336	-156.497	100.0		0.0	0.0	15.24	15.24	1988-01-22T08:30Z	22	1	1988	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:90739_213834_0		Anonymous	1988-01-22T00:00:00	CC_BY_NC_4_0	Diveboard	Anonymous			2024-01-24T19:13:57.855Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857013826	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:88066_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Hawaii, Oahu, Reef Dive / Pacific Ocean		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	19.8968	-155.583	100.0		0.0	0.0	20.0	20.0	2013-08-26T20:00Z	26	8	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:88066_213834_0		Nick Maskell	2013-08-26T00:00:00	CC_BY_NC_4_0	Diveboard	Nick Maskell			2024-01-24T19:14:01.344Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857013795	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:88065_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Hawaii, Oahu, Sea Tiger Shipwreck / Pacific Ocean		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	19.8968	-155.583	100.0		0.0	0.0	50.0	50.0	2013-08-26T20:00Z	26	8	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:88065_213834_0		Nick Maskell	2013-08-26T00:00:00	CC_BY_NC_4_0	Diveboard	Nick Maskell			2024-01-24T19:14:03.395Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857013777	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:85771_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Poipu Beach Park		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.872	-159.455	100.0		0.0	0.0	30.0	30.0	2010-08-13T08:40Z	13	8	2010	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:85771_213834_0		Underwaterskydiver	2010-08-13T00:00:00	CC_BY_NC_4_0	Diveboard	Underwaterskydiver			2024-01-24T19:13:58.739Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857011609	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:69518_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Molokini Crater		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	20.6336	-156.497	100.0		0.0	0.0	11.1	11.1	2013-05-01T10:15Z	1	5	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:69518_213834_0		Matt Kozacek	2013-05-01T00:00:00	CC_BY_NC_4_0	Diveboard	Matt Kozacek			2024-01-24T19:14:01.556Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857010995	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:65045_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Horseshoe Reef		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.4389	-158.0	100.0		0.0	0.0	7.5	7.5	2013-04-28T09:07Z	28	4	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:65045_213834_0		Pulpito	2013-04-28T00:00:00	CC_BY_NC_4_0	Diveboard	Pulpito			2024-01-24T19:14:03.363Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857010845	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:63999_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		MV	Kurumba House Reef		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	4.22324	73.5162	100.0		0.0	0.0	13.5	13.5	2013-05-05T10:30Z	5	5	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:63999_213834_0		Randi	2013-05-05T00:00:00	CC_BY_NC_4_0	Diveboard	Randi			2024-01-24T19:14:02.189Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
857010813	66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	diveboard:61057_213834_0	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus (Poey, 1861)		US	Hale O'honu		PRESENT		1989b627-2a61-44db-83e4-392efc5da0a9	21.8911	-159.614	100.0		0.0	0.0	8.565	8.565	2013-04-20T09:35Z	20	4	2013	2418052	2418052	HUMAN_OBSERVATION	Diveboard	Diveboard	diveboard:61057_213834_0		Menudo Bandito	2013-04-20T00:00:00	CC_BY_NC_4_0	Diveboard	Menudo Bandito			2024-01-24T19:14:00.522Z		COORDINATE_REPROJECTION_SUSPICIOUS;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
