id,model,rep,date,lon,lat,x,y
M-130,crw,7,2017-08-11T20:00:00Z,74.8155415209118,11.227538431938829,8328.427985530918,1249.6061921299438
M-130,crw,7,2017-08-12T20:00:00Z,74.23377380818823,10.512988174136725,8263.665899990563,1169.1319710663906
M-130,crw,7,2017-08-13T20:00:00Z,74.57929139421513,10.805065909516289,8302.1287417272,1202.0028683209543
M-130,crw,7,2017-08-14T20:00:00Z,74.92918000031663,11.091456342754604,8341.078163192786,1234.2651709246093
M-130,crw,7,2017-08-15T20:00:00Z,75.21428456839999,11.373268468235322,8372.815858534661,1266.0429888411306
M-130,crw,7,2017-08-16T20:00:00Z,74.3874302035559,10.659847960548444,8280.77085168002,1185.655813985444
M-130,crw,7,2017-08-17T20:00:00Z,74.81186128201867,10.854195700717613,8328.018303211338,1207.5351728956823
M-130,crw,7,2017-08-18T20:00:00Z,75.18980615183942,11.135427094724298,8370.090933667714,1239.2213556912059
M-130,crw,7,2017-08-19T20:00:00Z,75.21222195516529,11.077582852840903,8372.586249479671,1232.7015706175966
M-130,crw,7,2017-08-20T20:00:00Z,75.23891930998693,10.96570479886281,8375.558185423943,1220.0951816556633
